LABEL,CLASS_0,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,attractiveness,OBJECTID,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,ORIG_FID,UNIQUE_ID,Shape_Length,Shape_Area,LABEL_1
UNIQU_134,0,4847,1805,91753,4360,669,0.940886942398051,135,663549,Belfast,TOWNSHIP,659496,51,Murray,163,38607.733562599998550,1631,134,38607.733562556008110,93089353.789794206619263,UNIQU_134
UNIQU_135,0,833,409,384,1236,0,0.652306079664570,136,2394067,Barnum,CITY,659454,09,Carlton,631,7273.153957079999600,431,135,7273.153957075360267,2597112.993671871256083,UNIQU_135
UNIQU_136,0,8108,870,92253,3192,308,0.922399289608616,137,663550,Belgium,TOWNSHIP,659505,60,Polk,69,38834.315040200002841,679,136,38834.315040178960771,94259457.290822699666023,UNIQU_136
UNIQU_137,0,736,65,1923,3253,0,0.882650158942613,138,2393968,Appleton,CITY,659520,76,Swift,1425,13361.444208599999911,1057,137,13361.444208552253258,5378295.623763529583812,UNIQU_137
UNIQU_138,0,370,0,1781,1285,0,0.903084982537835,139,2394108,Belgrade,CITY,659517,73,Stearns,744,8439.147574149999855,1098,138,8439.147574146752959,3118546.971828300040215,UNIQU_138
UNIQU_139,0,59281,41305,21629,6973,3755,0.384014953777183,140,663510,Barnum,TOWNSHIP,659454,09,Carlton,1123,57005.016078599997854,818,139,57005.016078618813481,119677931.397852510213852,UNIQU_139
UNIQU_140,0,6543,12131,70097,6542,1507,0.848437306341665,141,663551,Belgrade,TOWNSHIP,659497,52,Nicollet,1073,75544.503285200000391,1638,140,75544.503285221493570,87137599.331373468041420,UNIQU_140
UNIQU_141,0,19866,54912,11437,4174,12199,0.385643545054002,142,663447,Arago,TOWNSHIP,659474,29,Hubbard,641,38625.725155200001609,2603,141,38625.725155192529201,92298687.900757372379303,UNIQU_141
UNIQU_142,0,503,357,3836,1029,340,0.833981863149217,143,2394069,Barrett,CITY,659471,26,Grant,370,13824.362519000000248,2459,142,13824.362518995541905,5458917.973704853095114,UNIQU_142
UNIQU_143,0,36058,53049,2564,4137,10101,0.297674418604651,144,663448,Arbo,TOWNSHIP,659476,31,Itasca,868,39001.282965200000035,1889,143,39001.282965190046525,95314107.828514009714127,UNIQU_143
UNIQU_144,0,912,14562,81479,4618,344,0.902840602462837,145,663554,Belle Creek,TOWNSHIP,659470,25,Goodhue,526,38305.237017200000992,809,144,38305.237017170409672,91725706.136732980608940,UNIQU_144
UNIQU_145,0,86,0,446,193,0,0.893241379310345,146,2394071,Barry,CITY,659451,06,Big Stone,16,3227.365738030000102,290,145,3227.365738032216541,651415.891885914141312,UNIQU_145
UNIQU_146,0,3662,7038,91505,6377,226,0.928823248290567,147,663556,Belle Plaine,TOWNSHIP,659514,70,Scott,859,55994.734968400000071,931,146,55994.734968387732806,97850607.433873906731606,UNIQU_146
UNIQU_147,0,58,266,57,405,236,0.561839530332681,148,2393977,Arco,CITY,659486,41,Lincoln,85,6094.220983459999843,2523,147,6094.220983459474155,921862.285712475189939,UNIQU_147
UNIQU_148,0,3633,3701,86087,4540,5984,0.889611813940064,149,663450,Arctander,TOWNSHIP,659479,34,Kandiyohi,377,38646.792851799997152,2698,148,38646.792851792706642,93543484.138144880533218,UNIQU_148
UNIQU_149,0,23183,45017,26302,4023,1567,0.506035447388403,150,663513,Barry,TOWNSHIP,659503,58,Pine,586,62090.006347100003040,1351,149,62090.006347062502755,90006281.933146163821220,UNIQU_149
UNIQU_150,0,2641,1689,4707,7803,820,0.761591166477916,151,2394113,Belle Plaine,CITY,659514,70,Scott,7415,39756.135183400001551,2392,150,39756.135183388432779,15911655.336219638586044,UNIQU_150
UNIQU_151,0,2655,2578,1310,18538,2693,0.761312738532440,152,2393979,Arden Hills,CITY,659507,62,Ramsey,9682,23661.621871600000304,2610,151,23661.621871636107244,25012159.507536277174950,UNIQU_151
UNIQU_152,0,7214,5215,76321,3118,10443,0.803886190145732,153,663514,Barsness,TOWNSHIP,659506,61,Pope,147,38393.667360200000985,2324,152,38393.667360232153442,92092242.192598059773445,UNIQU_152
UNIQU_153,0,30531,47598,1838,2517,17067,0.265665839619893,154,663452,Ardenhurst,TOWNSHIP,659476,31,Itasca,136,38162.909938600001624,291,153,38162.909938602300826,89593826.193323940038681,UNIQU_153
UNIQU_154,0,24354,21572,72101,5625,1658,0.708564360386242,155,663557,Belle Prairie,TOWNSHIP,659494,49,Morrison,669,53391.760093199998664,379,154,53391.760093213320943,112729281.876699239015579,UNIQU_154
UNIQU_155,0,13921,416,87037,4031,1506,0.866388865504953,156,663453,Arena,TOWNSHIP,659482,37,Lac qui Parle,121,39079.558455899998080,1518,155,39079.558455881589907,96220738.521366044878960,UNIQU_155
UNIQU_156,0,21417,5560,71304,4196,1077,0.771246885682832,157,663558,Belle River,TOWNSHIP,659466,21,Douglas,369,38665.063008199998876,2302,156,38665.063008177443407,93199653.014452219009399,UNIQU_156
UNIQU_157,0,33986,20264,45433,3808,13,0.586887463286443,158,663515,Bartlett,TOWNSHIP,659521,77,Todd,452,38603.925685000001977,1955,157,38603.925684980611550,93155567.808564782142639,UNIQU_157
UNIQU_158,0,0,21,108,55,0,0.931521739130435,159,2394115,Bellechester,CITY,659523,79,Wabasha,40,2022.621198139999933,1800,158,2022.621198142249796,165326.630126541538630,UNIQU_158
UNIQU_159,0,751,33518,63827,4436,368,0.794414965986395,160,663454,Arendahl,TOWNSHIP,659468,23,Fillmore,300,38521.528236099999049,998,159,38521.528236120917427,92607158.909914046525955,UNIQU_159
UNIQU_160,0,4618,2911,94284,4301,12,0.944266249552419,161,663516,Barto,TOWNSHIP,659513,68,Roseau,119,39065.078119300000253,2209,160,39065.078119336147211,95507795.165553942322731,UNIQU_160
UNIQU_161,0,0,99,443,187,0,0.918518518518519,162,2394115,Bellechester,CITY,659470,25,Goodhue,139,3225.314774229999784,2385,161,3225.314774226917052,652193.203525445307605,UNIQU_161
UNIQU_162,0,26443,12404,84165,6353,2329,0.745090133187541,163,663559,Bellevue,TOWNSHIP,659494,49,Morrison,1166,52328.871555600002466,616,162,52328.871555567100586,118544673.196011230349541,UNIQU_162
UNIQU_163,0,10650,794,87077,4325,5,0.902126376991959,164,663517,Bashaw,TOWNSHIP,659453,08,Brown,222,40293.037870499996643,353,163,40293.037870500709687,92574724.441721022129059,UNIQU_163
UNIQU_164,0,240,41,2439,1634,3,0.944089970162956,165,2393982,Argyle,CITY,659489,45,Marshall,558,8077.835292599999775,2294,164,8077.835292598448177,3920515.392414397094399,UNIQU_164
UNIQU_165,0,57,8,515,532,0,0.949550359712230,166,2394122,Bellingham,CITY,659482,37,Lac qui Parle,148,5783.965197800000169,2528,165,5783.965197795030690,1004151.323977464693598,UNIQU_165
UNIQU_166,0,2049,12305,83553,4615,1596,0.896049674407883,167,663561,Belmont,TOWNSHIP,659477,32,Jackson,222,38732.414352100000542,835,166,38732.414352099665848,93698606.523466929793358,UNIQU_166
UNIQU_167,0,289660,207522,0,6489,20481,0.226010393931531,168,663519,Bassett,TOWNSHIP,662850,69,Saint Louis,46,96030.068720299997949,445,167,96030.068720266790478,471746956.091111123561859,UNIQU_167
UNIQU_168,0,1160,2317,90967,4946,16,0.975351588435306,169,663457,Arlington,TOWNSHIP,659516,72,Sibley,484,51298.791657599998871,2266,168,51298.791657593668788,89461365.459470391273499,UNIQU_168
UNIQU_169,0,96,120,4968,596,0,0.972595155709343,170,2394126,Beltrami,CITY,659505,60,Polk,88,9661.689407969999593,924,169,9661.689407967665829,5207344.053114577196538,UNIQU_169
UNIQU_170,0,1714473,19807,2655,13959,2108,0.111799130862372,171,9999997,Beltrami Forest,UNORGANIZED TERRITORY,659483,39,Lake of the Woods,0,210789.546784000005573,823,170,210789.546783748548478,1577686583.994636058807373,UNIQU_170
UNIQU_171,0,1780,3487,91710,5669,350,0.960734397452328,172,663520,Bath,TOWNSHIP,659469,24,Freeborn,398,43725.642230199999176,2520,171,43725.642230172714335,92635997.836275592446327,UNIQU_171
UNIQU_172,0,163,192,1646,2648,5,0.942651482595617,173,2393985,Arlington,CITY,659516,72,Sibley,2329,12621.264524399999573,2535,172,12621.264524354081004,4176397.893086696509272,UNIQU_172
UNIQU_173,0,128,18214,79857,4091,7,0.891975326744675,174,663563,Belvidere,TOWNSHIP,659470,25,Goodhue,479,40143.874071400001412,925,173,40143.874071380727401,92144633.140345707535744,UNIQU_173
UNIQU_174,0,25,32,2197,655,0,0.985665177036782,175,2394128,Belview,CITY,659509,64,Redwood,288,6457.476874500000122,2149,174,6457.476874499747282,2617021.846986860502511,UNIQU_174
UNIQU_175,0,36733,40838,25095,2557,286,0.451719758504014,176,663458,Arlone,TOWNSHIP,659503,58,Pine,349,38915.333373200002825,1008,175,38915.333373194167507,94927209.086056753993034,UNIQU_175
UNIQU_176,0,34957,1306,2538,742,38,0.184383921578535,177,663521,Battle,TOWNSHIP,659449,04,Beltrami,45,27906.545048399999359,136,176,27906.545048417567159,35619252.266856335103512,UNIQU_176
UNIQU_177,0,12924,6729,3193,27752,15330,0.529805242082272,178,2394130,Bemidji,CITY,659449,04,Beltrami,15947,93922.590583400000469,58,177,93922.590583354729461,59349009.441509768366814,UNIQU_177
UNIQU_178,0,33028,67877,4514,2786,273,0.348030015302642,179,663459,Arna,TOWNSHIP,659503,58,Pine,87,39266.937013100003242,1365,178,39266.937013063055929,97780711.485964924097061,UNIQU_178
UNIQU_179,0,163,296,1701,1707,148,0.882366127023661,180,2394083,Battle Lake,CITY,659501,56,Otter Tail,857,17027.361129199998686,332,179,17027.361129151566274,3584922.636322170961648,UNIQU_179
UNIQU_180,0,123129,71743,5884,2725,2399,0.241009811540703,181,663460,Arrowhead,TOWNSHIP,662850,69,Saint Louis,305,57900.768123699999705,1956,180,57900.768123667476175,185244926.603608667850494,UNIQU_180
UNIQU_181,0,13156,17696,18500,9268,2553,0.591143151390319,182,663566,Bemidji,TOWNSHIP,659449,04,Beltrami,2932,83133.974707000001217,405,181,83133.974707007582765,55064445.798242524266243,UNIQU_181
UNIQU_182,0,13817,1960,281,1270,31,0.214107955527392,183,2394163,Big Falls,CITY,659481,36,Koochiching,192,16167.340078299999732,1374,182,16167.340078307339354,15646036.109817540273070,UNIQU_182
UNIQU_183,0,9869,1141,84652,3454,5715,0.854225372265837,184,663462,Arthur,TOWNSHIP,659522,78,Traverse,56,38841.324954099996830,2160,183,38841.324954096431611,94348102.397261708974838,UNIQU_183
UNIQU_184,0,1991,1758,96241,4239,275,0.970128416137181,185,663523,Battle Plain,TOWNSHIP,659512,67,Rock,189,39659.707806099999289,1994,184,39659.707806062222517,94055349.511138036847115,UNIQU_184
UNIQU_185,0,6239,2128,85096,4058,4221,0.890773721766822,186,663573,Ben Wade,TOWNSHIP,659506,61,Pope,283,45167.723258899997745,2437,185,45167.723258881036600,91568942.077984601259232,UNIQU_185
UNIQU_186,0,828,155,27,428,16,0.412517193947730,187,2394131,Bena,CITY,659456,11,Cass,147,6934.584901899999750,1995,186,6934.584901900087971,1315542.516586852725595,UNIQU_186
UNIQU_187,0,12375,21334,44173,6491,2714,0.693962359479601,188,663461,Arthur,TOWNSHIP,659478,33,Kanabec,1803,65459.068753799998376,2649,187,65459.068753769824980,78375987.851472288370132,UNIQU_187
UNIQU_188,0,656,761,98154,4053,0,0.989896163051031,189,663568,Bennington,TOWNSHIP,659495,50,Mower,137,38636.366112000003341,1033,188,38636.366112027710187,93268065.918037384748459,UNIQU_188
UNIQU_189,0,3396,88,5157,3529,390,0.721401273885350,190,2394085,Baudette,CITY,659483,39,Lake of the Woods,976,20471.104484999999841,640,189,20471.104485036757978,11298399.869110818952322,UNIQU_189
UNIQU_190,0,2767,1477,5103,11731,2209,0.760145145360072,191,2394164,Big Lake,CITY,659515,71,Sherburne,12492,70352.329481399996439,1058,190,70352.329481398730422,20934073.941820725798607,UNIQU_190
UNIQU_191,0,1271,452,2054,5413,27,0.843539112509493,192,2394138,Benson,CITY,659520,76,Swift,3562,20079.053830900000321,1475,191,20079.053830897897569,8296040.133483759127557,UNIQU_191
UNIQU_192,0,20245,2128,72507,3496,5368,0.760320596853794,193,663570,Benson,TOWNSHIP,659520,76,Swift,313,39444.299047200001951,1680,192,39444.299047232772864,93368203.936069741845131,UNIQU_192
UNIQU_193,0,11017,2022,71824,3578,13929,0.755226140470841,194,663463,Artichoke,TOWNSHIP,659451,06,Big Stone,91,38486.582365000002028,1464,193,38486.582364958623657,92132385.214547172188759,UNIQU_193
UNIQU_194,0,4435,5803,80147,5274,2048,0.902552529501469,195,663571,Benton,TOWNSHIP,659455,10,Carver,738,58338.156229499996698,1397,194,58338.156229547807015,87928626.441885069012642,UNIQU_194
UNIQU_195,0,17223,27877,48854,17171,4040,0.685087483176312,196,663589,Big Lake,TOWNSHIP,659515,71,Sherburne,8147,116088.837247999996180,1727,195,116088.837247987132287,103683936.325495436787605,UNIQU_195
UNIQU_196,0,49095,11910,34864,2187,1828,0.467787633655040,197,663464,Arveson,TOWNSHIP,659480,35,Kittson,105,42029.014701599997352,2310,196,42029.014701555504871,89899733.434500977396965,UNIQU_196
UNIQU_197,0,43964,798,51102,2761,335,0.591942198868230,198,663572,Benville,TOWNSHIP,659449,04,Beltrami,96,37700.490248499998415,1319,197,37700.490248454647372,89059423.366464778780937,UNIQU_197
UNIQU_198,0,4442,5775,84439,5598,700,0.919143372228936,199,663574,Bergen,TOWNSHIP,659491,43,McLeod,929,52597.059070399998745,1903,198,52597.059070434574096,90817333.230565756559372,UNIQU_198
UNIQU_199,0,4279,2970,89330,4262,931,0.935501906221751,200,663575,Berlin,TOWNSHIP,659518,74,Steele,514,45823.155583899999328,2388,199,45823.155583876243327,91625538.100950792431831,UNIQU_199
UNIQU_200,0,374,761,98304,3759,0,0.992313804531096,201,663576,Bernadotte,TOWNSHIP,659497,52,Nicollet,267,38549.317730800001300,1235,200,38549.317730828137428,92876882.945518001914024,UNIQU_200
UNIQU_201,0,8215,11483,79902,4131,1943,0.846449457766338,202,663466,Ash Lake,TOWNSHIP,659486,41,Lincoln,124,40171.091166300000623,885,201,40171.091166275466094,95111030.488423585891724,UNIQU_201
UNIQU_202,0,745,138,1387,788,71,0.736561201661873,203,2394151,Bertha,CITY,659521,77,Todd,557,9590.046593529999882,770,202,9590.046593534761996,2810303.892736127600074,UNIQU_202
UNIQU_203,0,9164,3850,67007,3752,15444,0.737932007619662,204,663590,Big Stone,TOWNSHIP,659451,06,Big Stone,284,38135.308116699998209,1940,203,38135.308116675892961,89294651.183350160717964,UNIQU_203
UNIQU_204,0,23646,10965,63051,4002,7,0.725906108919948,205,663578,Bertha,TOWNSHIP,659521,77,Todd,398,48388.327981599999475,1986,204,48388.327981641137740,91514938.948213174939156,UNIQU_204
UNIQU_205,0,24,103,668,758,121,0.877897252090800,206,2393997,Ashby,CITY,659471,26,Grant,472,7313.588146940000115,1170,205,7313.588146943616266,1509390.204808317590505,UNIQU_205
UNIQU_206,0,68528,25844,7312,1684,190,0.252866992410050,207,663579,Beseman,TOWNSHIP,659454,09,Carlton,149,38537.660687600000529,1650,206,38537.660687556402991,93203720.092004403471947,UNIQU_206
UNIQU_207,0,2541,1232,80663,2858,1553,0.948460837169516,208,663591,Big Woods,TOWNSHIP,659489,45,Marshall,38,47909.373140700001386,2704,207,47909.373140692652669,80142161.748700112104416,UNIQU_207
UNIQU_208,0,1310,462,329,740,140,0.464542099966454,209,2394156,Bethel,CITY,659447,02,Anoka,479,7336.750889250000000,819,208,7336.750889254818503,2698611.072598563041538,UNIQU_208
UNIQU_209,0,804,2172,99338,4946,77,0.980400048445550,210,663467,Ashland,TOWNSHIP,659465,20,Dodge,310,45027.704917600000044,43,209,45027.704917630937416,96639830.324104830622673,UNIQU_209
UNIQU_210,0,173,29,2290,2062,17,0.958411726099322,211,2394173,Bird Island,CITY,659510,65,Renville,1007,11937.425374500000544,1272,210,11937.425374475973513,4110064.596300362609327,UNIQU_210
UNIQU_211,0,47667,51422,331,1110,2842,0.259030491815966,212,663581,Beulah,TOWNSHIP,659456,11,Cass,73,38593.605965700000525,530,211,38593.605965685390402,93044808.789824679493904,UNIQU_211
UNIQU_212,0,6562,1925,89485,4329,752,0.924186583602612,213,663582,Big Bend,TOWNSHIP,659457,12,Chippewa,258,38517.605758500001684,1566,212,38517.605758546822472,92745494.461797118186951,UNIQU_212
UNIQU_213,0,8794,1164,106026,4280,689,0.923094094400304,214,663468,Ashley,TOWNSHIP,659517,73,Stearns,254,41851.036503900002572,1163,213,41851.036503873248876,108859006.228042602539062,UNIQU_213
UNIQU_214,0,746,456,89302,3685,87,0.989053417624846,215,663601,Bird Island,TOWNSHIP,659510,65,Renville,204,55640.337259400002949,1354,214,55640.337259407548117,84850238.920708775520325,UNIQU_214
UNIQU_215,0,4038,3882,85554,5001,5551,0.889312287312787,216,663584,Bigelow,TOWNSHIP,659498,53,Nobles,371,38804.486954200001492,195,215,38804.486954152780527,93682025.163095891475677,UNIQU_215
UNIQU_216,0,899,1061,873,779,6,0.598756218905473,217,2394004,Askov,CITY,659503,58,Pine,340,7261.101022730000295,2691,216,7261.101022734750586,3254508.423964623361826,UNIQU_216
UNIQU_217,0,31,104,539,486,0,0.922155172413793,218,2394166,Bigelow,CITY,659498,53,Nobles,220,5305.323404900000241,398,217,5305.323404902651419,1047989.234860320459120,UNIQU_217
UNIQU_218,0,31007,15372,36487,6041,1314,0.573896321255584,219,663470,Athens,TOWNSHIP,659475,30,Isanti,2146,46436.706171999998332,1605,218,46436.706171961974178,81163386.842930957674980,UNIQU_218
UNIQU_219,0,4,14,57,128,0,0.940886699507389,220,2394175,Biscay,CITY,659491,43,McLeod,114,2054.611326960000042,1501,219,2054.611326956800895,192197.252792444138322,UNIQU_219
UNIQU_220,0,3091,736,189,1358,222,0.384292351679771,221,2394167,Bigfork,CITY,659476,31,Itasca,401,14423.365628600000491,1176,220,14423.365628639374336,5028884.886972152628005,UNIQU_220
UNIQU_221,0,16275,1092,82581,4060,2,0.852853571771945,222,663471,Atherton,TOWNSHIP,659528,84,Wilkin,148,38646.008264399999462,2182,221,38646.008264398580650,93612530.174005940556526,UNIQU_221
UNIQU_222,0,1465,361,21519,1232,7,0.937272209567198,223,663640,Boxville,TOWNSHIP,659489,45,Marshall,49,24185.392708499999571,1623,222,24185.392708470004436,22124281.175685606896877,UNIQU_222
UNIQU_223,0,2078,694,96576,4260,150,0.976516509570346,224,663603,Bismarck,TOWNSHIP,659516,72,Sibley,328,38676.255265400002827,2709,223,38676.255265446256089,93361615.774328798055649,UNIQU_223
UNIQU_224,0,87080,40980,3981,3441,2301,0.236037827598470,225,663587,Bigfork,TOWNSHIP,659476,31,Itasca,327,60579.805993299996771,2016,224,60579.805993260291871,124002603.160855770111084,UNIQU_224
UNIQU_225,0,32287,42829,1913,2564,24573,0.238439606013479,226,663642,Boy Lake,TOWNSHIP,659456,11,Cass,217,38615.365092300002289,1138,225,38615.365092330175685,93771108.288350448012352,UNIQU_225
UNIQU_226,0,3302,16959,55,4791,3749,0.414464929304131,227,2394178,Biwabik,CITY,662850,69,Saint Louis,971,44268.060272100003203,2051,226,44268.060272056609392,25990417.377959989011288,UNIQU_226
UNIQU_227,0,96,68,1336,693,36,0.926783310901750,228,2394169,Bingham Lake,CITY,659462,17,Cottonwood,144,7809.916857639999762,42,227,7809.916857639134832,2004359.944759428035468,UNIQU_227
UNIQU_228,0,766,230,94,139,0,0.326769731489016,229,2394231,Boy River,CITY,659456,11,Cass,29,5681.690477119999741,1018,228,5681.690477121643198,1106011.911177016329020,UNIQU_228
UNIQU_229,0,55276,41272,4217,1496,628,0.269702300537472,230,663644,Boy River,TOWNSHIP,659456,11,Cass,59,44303.181290799999260,2362,229,44303.181290819447895,92608480.011878624558449,UNIQU_229
UNIQU_230,0,79,29,880,502,0,0.940604026845638,231,2394232,Boyd,CITY,659482,37,Lac qui Parle,141,6443.139457770000263,1095,230,6443.139457774887887,1339592.861609645653516,UNIQU_230
UNIQU_231,0,49383,44532,2537,2892,4692,0.270868737744627,232,663593,Birch,TOWNSHIP,659449,04,Beltrami,108,38752.455580000001646,902,231,38752.455580008318066,93670169.277156308293343,UNIQU_231
UNIQU_232,0,33494,33878,2028,6816,6855,0.309910799195869,233,663605,Biwabik,TOWNSHIP,662850,69,Saint Louis,830,58953.727290499999071,2414,232,58953.727290519913367,74754970.389729723334312,UNIQU_232
UNIQU_233,0,151,43762,54295,4423,1,0.742827773014265,234,663608,Black Hammer,TOWNSHIP,659473,28,Houston,277,38488.533022600000550,2674,233,38488.533022628667823,92366598.486633002758026,UNIQU_233
UNIQU_234,0,8503,7558,98228,4458,779,0.891517326774091,235,663594,Birch Cooley,TOWNSHIP,659510,65,Renville,221,68870.233316099998774,321,234,68870.233316052239388,107563780.251396372914314,UNIQU_234
UNIQU_235,0,53068,42335,8078,1553,131,0.303064707840061,236,663645,Bradbury,TOWNSHIP,659493,48,Mille Lacs,215,39445.454947899997933,2564,235,39445.454947940728744,94634133.028455182909966,UNIQU_235
UNIQU_236,0,12113,1451,53005,2122,91,0.827523189206478,237,663610,Black River,TOWNSHIP,659502,57,Pennington,70,32102.108843499998329,1693,236,32102.108843543588591,61901267.734212510287762,UNIQU_236
